checkpoint,index,metric,spatial_distance,value,error
2499,2,spatial_specificity,16.278820037841797,0.8979313969612122,0.020643526688218117
2499,2,spatial_specificity,16.401220321655273,0.9077738523483276,0.017839565873146057
2499,2,spatial_specificity,16.970561981201172,0.9097741842269897,0.022781195119023323
2499,2,spatial_specificity,17.029386520385742,0.9146164655685425,0.01787538081407547
2499,2,spatial_specificity,17.69180679321289,0.9199119806289673,0.018556969240307808
2499,2,spatial_specificity,18.384777069091797,0.9268935918807983,0.017395228147506714
2999,3,cls_effective_rank,,15.025678634643555,1.0400984287261963
2999,3,patch_effective_rank,,39.801002502441406,4.302508354187012
2999,3,mean_off_diagonal_similarity,,0.8155434727668762,0.01469998899847269
2999,3,spatial_specificity,1.0,0.944805920124054,0.006101683247834444
2999,3,spatial_specificity,1.4142135381698608,0.9175537824630737,0.007990353740751743
2999,3,spatial_specificity,2.0,0.8948243856430054,0.010136864148080349
2999,3,spatial_specificity,2.2360680103302,0.8774808049201965,0.0107690105214715
2999,3,spatial_specificity,2.8284270763397217,0.8489930033683777,0.011671549640595913
2999,3,spatial_specificity,3.0,0.8617662191390991,0.011419583112001419
2999,3,spatial_specificity,3.1622776985168457,0.8465811014175415,0.012112238444387913
2999,3,spatial_specificity,3.605551242828369,0.8249327540397644,0.01264249999076128
2999,3,spatial_specificity,4.0,0.8408558964729309,0.012174511328339577
2999,3,spatial_specificity,4.123105525970459,0.8266541361808777,0.01258414052426815
2999,3,spatial_specificity,4.242640495300293,0.8075307011604309,0.013321193866431713
2999,3,spatial_specificity,4.4721360206604,0.8095983266830444,0.012883073650300503
2999,3,spatial_specificity,5.0,0.8086897730827332,0.013108182698488235
2999,3,spatial_specificity,5.099019527435303,0.8154102563858032,0.013041476719081402
2999,3,spatial_specificity,5.385164737701416,0.8001059293746948,0.013527605682611465
2999,3,spatial_specificity,5.656854152679443,0.7879389524459839,0.0156085891649127
2999,3,spatial_specificity,5.830952167510986,0.7882195711135864,0.015025738626718521
2999,3,spatial_specificity,6.0,0.8226464986801147,0.013003143481910229
2999,3,spatial_specificity,6.082762241363525,0.809681236743927,0.013721664436161518
2999,3,spatial_specificity,6.324555397033691,0.7936643362045288,0.015157303772866726
2999,3,spatial_specificity,6.4031243324279785,0.7792285680770874,0.016739942133426666
2999,3,spatial_specificity,6.7082037925720215,0.7808626890182495,0.016491875052452087
2999,3,spatial_specificity,7.0,0.823138415813446,0.012799226678907871
2999,3,spatial_specificity,7.071067810058594,0.7976720333099365,0.014708970673382282
2999,3,spatial_specificity,7.211102485656738,0.7723061442375183,0.017800405621528625
2999,3,spatial_specificity,7.280109882354736,0.7925748229026794,0.016041867434978485
2999,3,spatial_specificity,7.6157732009887695,0.7790113091468811,0.017803741618990898
2999,3,spatial_specificity,7.8102498054504395,0.7653511762619019,0.018335800617933273
2999,3,spatial_specificity,8.0,0.8248447179794312,0.013409961946308613
2999,3,spatial_specificity,8.062257766723633,0.7919179797172546,0.016260435804724693
2999,3,spatial_specificity,8.246211051940918,0.7940970063209534,0.016767535358667374
2999,3,spatial_specificity,8.485280990600586,0.7588432431221008,0.018749017268419266
2999,3,spatial_specificity,8.5440034866333,0.779603123664856,0.018289612606167793
2999,3,spatial_specificity,8.602325439453125,0.7625346183776855,0.018945900723338127
2999,3,spatial_specificity,8.9442720413208,0.7700239419937134,0.01883336342871189
2999,3,spatial_specificity,9.0,0.8316287994384766,0.015015835873782635
2999,3,spatial_specificity,9.05538558959961,0.8167871236801147,0.015543666668236256
2999,3,spatial_specificity,9.219544410705566,0.777942955493927,0.01712202839553356
2999,3,spatial_specificity,9.433980941772461,0.7630816698074341,0.018845614045858383
2999,3,spatial_specificity,9.486832618713379,0.7824127078056335,0.01846444047987461
2999,3,spatial_specificity,9.848857879638672,0.7722218632698059,0.019094189628958702
2999,3,spatial_specificity,9.899495124816895,0.7543613314628601,0.019751673564314842
2999,3,spatial_specificity,10.0,0.7897765040397644,0.017144788056612015
2999,3,spatial_specificity,10.049875259399414,0.8319578170776367,0.017508765682578087
2999,3,spatial_specificity,10.198039054870605,0.8134721517562866,0.019495969638228416
2999,3,spatial_specificity,10.29563045501709,0.7651762962341309,0.02009849064052105
2999,3,spatial_specificity,10.440306663513184,0.7956905961036682,0.020507102832198143
2999,3,spatial_specificity,10.630146026611328,0.7566865682601929,0.021901417523622513
2999,3,spatial_specificity,10.770329475402832,0.7822927832603455,0.02136980928480625
2999,3,spatial_specificity,10.816654205322266,0.7591673731803894,0.022316427901387215
2999,3,spatial_specificity,11.0,0.8739826083183289,0.019361672922968864
2999,3,spatial_specificity,11.045360565185547,0.8613454699516296,0.02050846628844738
2999,3,spatial_specificity,11.180339813232422,0.8079459071159363,0.02161264978349209
2999,3,spatial_specificity,11.313708305358887,0.7589629888534546,0.023161672055721283
